@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute Defective {Y,N}

@data
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.86,2.5,0.01,7.0,0.4,19.65,1.0,0.0,2.0,5.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,1.0,0.0,0.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
2.0,5.0,0.0,2.0,8.0,2.0,0.0,1.0,0.0,0.0,16.86,7.0,0.04,31.0,0.14,118.03,0.0,4.0,14.0,7.0,N
2.0,5.0,0.0,2.0,8.0,2.0,0.0,1.0,0.0,0.0,16.86,7.0,0.04,31.0,0.14,118.03,0.0,4.0,14.0,7.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.51,3.0,0.01,9.0,0.33,28.53,1.0,0.0,3.0,6.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.51,3.0,0.01,9.0,0.33,28.53,1.0,0.0,3.0,6.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,1.0,0.0,0.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
1.0,3.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,18.6,5.25,0.03,25.0,0.19,97.67,0.0,2.0,12.0,7.0,N
1.0,3.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,18.6,5.25,0.03,25.0,0.19,97.67,0.0,2.0,12.0,7.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.35,8.0,0.02,17.0,0.13,58.81,1.0,0.0,6.0,8.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.81,9.0,0.02,19.0,0.11,70.31,1.0,0.0,8.0,9.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.8,2.0,0.0,5.0,0.5,11.61,1.0,0.0,1.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.86,2.5,0.01,7.0,0.4,19.65,1.0,0.0,2.0,5.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,1.0,0.0,0.0,3.0,N
3.0,5.0,0.0,3.0,8.0,1.0,1.0,1.0,0.0,1.0,32.04,6.6,0.07,45.0,0.15,211.52,1.0,4.0,18.0,11.0,N
3.0,5.0,0.0,3.0,8.0,1.0,1.0,1.0,0.0,0.0,32.04,6.6,0.07,45.0,0.15,211.52,1.0,4.0,18.0,11.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.75,1.0,0.0,3.0,1.0,4.75,1.0,0.0,1.0,2.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,5.0,0.0,0.0,6.0,2.0,0.0,3.0,1.0,0.0,17.48,7.78,0.05,32.0,0.13,135.93,1.0,3.0,14.0,10.0,N
0.0,5.0,0.0,0.0,6.0,2.0,0.0,3.0,1.0,1.0,17.48,7.78,0.05,32.0,0.13,135.93,1.0,3.0,14.0,10.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,1.0,0.0,0.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,N
2.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,49.33,8.0,0.13,83.0,0.13,394.66,1.0,0.0,38.0,8.0,N
2.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,49.33,8.0,0.13,83.0,0.13,394.66,1.0,0.0,38.0,8.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.35,8.0,0.02,17.0,0.13,58.81,1.0,0.0,6.0,8.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.81,9.0,0.02,19.0,0.11,70.31,1.0,0.0,8.0,9.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.86,2.5,0.01,7.0,0.4,19.65,1.0,0.0,2.0,5.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,1.0,0.0,0.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,1.0,0.0,0.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,N
3.0,6.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,22.16,9.33,0.07,44.0,0.11,206.82,1.0,2.0,16.0,14.0,N
3.0,6.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,22.16,9.33,0.07,44.0,0.11,206.82,1.0,2.0,16.0,14.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.35,8.0,0.02,17.0,0.13,58.81,1.0,0.0,6.0,8.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.81,9.0,0.02,19.0,0.11,70.31,1.0,0.0,8.0,9.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
