@relation CustomCM1
@attribute CYCLOMATIC_DENSITY numeric
@attribute BRANCH_COUNT numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute PARAMETER_COUNT numeric
@attribute LOC_EXECUTABLE numeric
@attribute DECISION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CONDITION_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute Defective {Y,N}

@data
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.33,3.0,1.0,0.0,5.0,2.0,2.0,4.0,10.95,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.33,3.0,1.0,0.0,5.0,2.0,2.0,4.0,10.95,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,10.57,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,10.44,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.51,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.29,3.0,0.0,0.0,7.0,2.0,2.0,4.0,7.65,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,10.44,0.0,N
0.16,58.0,0.53,0.0,160.0,42.0,30.0,94.0,71.7,0.52,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,9.51,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,3.0,0.5,0.0,2.0,2.0,2.0,4.0,12.09,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.49,0.0,N
0.16,23.0,0.67,0.0,70.0,16.0,12.0,38.0,75.45,0.55,Y
0.28,9.0,0.13,0.0,27.0,0.0,8.0,0.0,34.09,0.0,N
0.18,11.0,0.83,0.0,32.0,8.0,6.0,16.0,33.14,0.0,Y
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.15,3.0,1.0,0.0,13.0,2.0,2.0,4.0,17.41,0.0,Y
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.25,1.0,1.0,0.0,4.0,0.0,1.0,0.0,16.51,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,10.44,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,17.92,0.0,N
0.1,19.0,0.1,0.0,101.0,18.0,10.0,36.0,284.56,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.22,9.0,0.8,0.0,22.0,4.0,5.0,10.0,25.01,0.75,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,17.92,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.28,33.0,0.76,0.0,53.0,18.0,17.0,50.0,45.65,0.63,Y
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.33,1.0,1.0,0.0,1.0,0.0,1.0,0.0,16.84,0.0,N
0.05,1.0,0.0,0.0,18.0,0.0,1.0,0.0,47.18,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.08,5.0,1.0,0.0,37.0,4.0,3.0,8.0,42.02,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,14.99,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.29,7.0,0.75,2.0,13.0,4.0,4.0,10.0,19.62,0.67,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,10.8,0.0,N
0.25,72.0,1.0,0.0,145.0,62.0,39.0,126.0,37.02,0.05,Y
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,18.49,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,10.44,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.33,3.0,1.0,0.0,5.0,2.0,2.0,4.0,10.95,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.2,1.0,1.0,0.0,5.0,0.0,1.0,0.0,53.15,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.21,11.0,1.0,0.0,25.0,10.0,6.0,20.0,19.33,0.0,Y
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.2,1.0,0.0,0.0,5.0,0.0,1.0,0.0,8.45,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,30.67,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,11.63,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.24,12.0,1.0,0.0,37.0,4.0,9.0,8.0,32.34,0.25,N
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,11.63,0.0,N
0.5,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,14.99,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.8,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.28,9.0,0.13,0.0,27.0,0.0,8.0,0.0,34.09,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,N
0.18,11.0,1.0,0.0,29.0,10.0,6.0,20.0,44.56,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.22,161.0,0.56,0.0,350.0,98.0,81.0,258.0,108.67,0.65,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.2,1.0,1.0,0.0,4.0,0.0,1.0,0.0,53.15,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,6.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.43,5.0,0.33,0.0,7.0,4.0,3.0,8.0,13.32,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,30.67,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,13.18,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,11.41,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,30.67,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.8,0.0,N
0.02,15.0,1.0,0.0,53.0,10.0,1.0,20.0,61.35,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.38,33.0,0.29,0.0,45.0,12.0,17.0,42.0,43.13,0.81,Y
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.29,3.0,1.0,0.0,6.0,2.0,2.0,4.0,11.71,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.2,15.0,1.0,0.0,41.0,14.0,8.0,28.0,31.08,0.0,Y
0.5,1.0,1.0,1.0,2.0,0.0,1.0,0.0,11.07,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,1.0,2.0,0.0,1.0,0.0,8.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,10.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.29,3.0,1.0,0.0,6.0,2.0,2.0,4.0,11.71,0.0,N
1.0,3.0,0.5,0.0,2.0,2.0,2.0,4.0,12.09,0.0,N
0.27,5.0,1.0,0.0,11.0,2.0,3.0,6.0,22.01,1.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,17.92,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,17.92,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,4.0,2.0,0.0,1.0,0.0,14.99,0.0,N
0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.2,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.2,1.0,1.0,0.0,5.0,0.0,1.0,0.0,53.15,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.83,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,18.49,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,14.99,0.0,N
0.35,11.0,0.5,0.0,17.0,4.0,6.0,14.0,30.02,0.8,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,9.51,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.1,1.0,1.0,0.0,10.0,0.0,1.0,0.0,36.77,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.07,1.0,0.0,0.0,15.0,0.0,1.0,0.0,6.05,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.23,5.0,0.67,0.0,13.0,2.0,3.0,6.0,17.88,1.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,17.92,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,10.8,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,10.8,0.0,Y
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,6.2,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.2,1.0,0.0,0.0,5.0,0.0,1.0,0.0,8.45,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,9.51,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,30.67,0.0,N
0.23,11.0,1.0,0.0,25.0,10.0,6.0,20.0,18.81,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.19,5.0,1.0,0.0,14.0,4.0,3.0,8.0,18.82,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,2.0,2.0,0.0,1.0,0.0,16.92,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,17.92,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,9.51,0.0,N
0.2,1.0,1.0,0.0,5.0,0.0,1.0,0.0,53.15,0.0,N
0.25,9.0,1.0,0.0,14.0,8.0,5.0,16.0,23.12,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,10.8,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.2,1.0,0.0,0.0,5.0,0.0,1.0,0.0,8.45,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,20.97,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,18.49,0.0,N
0.33,3.0,1.0,1.0,5.0,2.0,2.0,4.0,10.95,0.0,N
0.28,9.0,0.13,0.0,27.0,0.0,8.0,0.0,34.09,0.0,N
0.33,3.0,1.0,0.0,5.0,2.0,2.0,4.0,10.95,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.01,13.0,0.29,0.0,1268.0,8.0,7.0,20.0,400.84,0.5,Y
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,27.47,0.0,N
0.33,3.0,1.0,0.0,5.0,2.0,2.0,4.0,10.95,0.0,N
0.3,5.0,1.0,0.0,10.0,4.0,3.0,8.0,10.91,1.0,Y
0.17,1.0,1.0,0.0,5.0,0.0,1.0,0.0,19.03,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.26,27.0,1.0,0.0,54.0,24.0,14.0,50.0,60.11,0.15,Y
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,11.41,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.8,0.0,N
0.33,21.0,1.0,0.0,28.0,12.0,11.0,32.0,9.09,0.6,N
0.5,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.2,1.0,1.0,4.0,2.0,0.0,1.0,0.0,27.1,0.0,N
0.25,3.0,0.5,1.0,7.0,2.0,2.0,4.0,14.43,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.07,5.0,1.0,0.0,43.0,4.0,3.0,8.0,77.39,0.0,N
0.5,1.0,1.0,0.0,2.0,2.0,1.0,8.0,13.29,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,10.44,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.2,1.0,0.0,0.0,5.0,0.0,1.0,0.0,8.45,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,6.2,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,14.99,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.49,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,10.8,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.27,11.0,0.83,0.0,21.0,10.0,6.0,20.0,13.86,0.0,N
0.1,3.0,0.5,0.0,20.0,2.0,2.0,4.0,39.65,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,11.63,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
