@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute GLOBAL_DATA_COMPLEXITY numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute Defective {Y,N}

@data
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,7.74,1.5,17.41,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,7.74,1.5,17.41,N
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,7.74,1.5,17.41,N
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,7.74,1.5,17.41,N
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,7.74,1.5,17.41,N
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,7.74,1.5,17.41,N
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,7.74,1.5,17.41,N
1.0,3.0,0.0,2.0,0.0,4.0,2.0,0.5,2.0,1.0,0.0,5.0,1.0,0.0,2.0,0.0,2.0,1.0,8.72,4.0,139.48,N
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,7.74,1.5,17.41,N
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,7.74,1.5,17.41,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
10.0,40.0,12.0,40.0,12.0,34.0,28.0,0.25,12.0,16.0,0.0,82.0,13.0,0.0,74.0,0.0,27.0,0.0,61.8,40.48,101245.81,N
10.0,40.0,12.0,40.0,12.0,34.0,28.0,0.25,12.0,16.0,0.0,82.0,13.0,0.0,74.0,0.0,0.0,0.0,61.8,40.48,101245.81,N
0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,13.79,1.5,31.02,N
0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,11.23,2.0,44.92,N
1.0,9.0,1.0,0.0,1.0,10.0,5.0,0.63,2.0,2.0,0.0,11.0,1.0,0.0,8.0,0.0,0.0,0.0,19.98,4.5,404.66,N
1.0,9.0,1.0,0.0,1.0,10.0,5.0,0.63,2.0,2.0,0.0,11.0,1.0,0.0,8.0,0.0,4.0,0.0,19.98,4.5,404.66,N
0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,13.79,1.5,31.02,N
0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,11.23,2.0,44.92,N
0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,11.23,2.0,44.92,N
0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,11.23,2.0,44.92,N
15.0,35.0,5.0,36.0,10.0,60.0,18.0,0.21,26.0,10.0,0.0,66.0,12.0,0.0,49.0,0.0,0.0,0.0,52.39,20.71,22466.83,N
15.0,35.0,5.0,36.0,10.0,60.0,18.0,0.21,26.0,10.0,0.0,66.0,12.0,0.0,49.0,0.0,12.0,0.0,52.39,20.71,22466.83,N
6.0,5.0,2.0,10.0,0.0,8.0,3.0,0.12,4.0,1.0,0.0,13.0,1.0,0.0,15.0,1.0,0.0,0.0,22.9,11.46,3006.28,N
6.0,5.0,2.0,10.0,0.0,8.0,3.0,0.12,4.0,1.0,0.0,13.0,1.0,0.0,15.0,1.0,2.0,0.0,22.9,11.46,3006.28,N
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,11.86,3.5,145.3,N
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,11.86,3.5,145.3,N
4.0,5.0,3.0,6.0,1.0,8.0,3.0,0.25,4.0,3.0,1.0,10.0,1.0,0.0,6.0,1.0,2.0,0.0,14.85,6.67,659.94,N
4.0,5.0,3.0,6.0,1.0,8.0,3.0,0.25,4.0,3.0,1.0,10.0,1.0,0.0,6.0,1.0,0.0,0.0,14.85,6.67,659.94,N
0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,25.16,2.5,157.27,N
0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,25.16,2.5,157.27,N
1.0,3.0,2.0,6.0,0.0,4.0,2.0,0.2,2.0,2.0,1.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,33.43,3.55,420.27,N
1.0,3.0,2.0,6.0,0.0,4.0,2.0,0.2,2.0,2.0,1.0,6.0,1.0,0.0,4.0,0.0,2.0,1.0,33.43,3.55,420.27,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,7.74,1.5,17.41,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,7.74,1.5,17.41,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,7.74,1.5,17.41,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,7.74,1.5,17.41,N
6.0,11.0,6.0,13.0,2.0,16.0,6.0,0.25,6.0,4.0,0.0,22.0,4.0,0.0,11.0,0.0,0.0,0.0,43.15,6.37,1749.95,N
6.0,11.0,6.0,13.0,2.0,16.0,6.0,0.25,6.0,4.0,0.0,22.0,4.0,0.0,11.0,0.0,2.0,0.0,43.15,6.37,1749.95,N
8.0,1.0,1.0,15.0,10.0,0.0,1.0,0.03,0.0,1.0,1.0,6.0,1.0,0.0,20.0,0.0,0.0,0.0,108.08,8.29,7432.26,N
8.0,1.0,1.0,15.0,10.0,0.0,1.0,0.03,0.0,1.0,1.0,6.0,1.0,0.0,20.0,0.0,1.0,1.0,111.26,8.1,7291.13,N
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,11.23,2.0,44.92,N
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,11.23,2.0,44.92,N
6.0,7.0,2.0,11.0,1.0,12.0,4.0,0.16,6.0,3.0,0.0,16.0,1.0,0.0,14.0,1.0,0.0,0.0,34.23,10.32,3642.58,N
6.0,7.0,2.0,11.0,1.0,12.0,4.0,0.16,6.0,3.0,0.0,16.0,1.0,0.0,14.0,1.0,4.0,1.0,34.23,10.32,3642.58,N
0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,16.84,1.5,37.9,N
0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,13.5,2.0,54.0,N
1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,20.97,3.0,188.72,N
1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,20.97,3.0,188.72,N
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.14,0.0,1.0,1.0,3.0,1.0,0.0,7.0,0.0,1.0,1.0,20.76,4.0,332.19,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,7.35,8.0,470.48,N
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,7.81,9.0,632.78,N
0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.17,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,23.42,3.21,241.98,N
3.0,7.0,10.0,2.0,0.0,10.0,4.0,0.21,4.0,3.0,0.0,25.0,3.0,0.0,17.0,0.0,4.0,1.0,20.92,23.68,11730.83,N
0.0,5.0,2.0,1.0,0.0,6.0,3.0,0.43,2.0,1.0,0.0,10.0,1.0,0.0,6.0,0.0,3.0,1.0,14.58,12.75,2369.5,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.33,1.5,12.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.33,1.5,12.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.33,1.5,12.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.33,1.5,12.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.33,1.5,12.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.33,1.5,12.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.33,1.5,12.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.33,1.5,12.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.33,1.5,12.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.33,1.5,12.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.33,1.5,12.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06,0.0,1.0,1.0,2.0,1.0,0.0,16.0,0.0,1.0,1.0,93.23,3.0,839.05,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.74,1.5,17.41,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.74,1.5,17.41,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.74,1.5,17.41,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.74,1.5,17.41,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.74,1.5,17.41,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7.74,1.5,17.41,N
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,9.47,2.67,67.38,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.74,1.5,17.41,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,14.4,2.5,90.0,N
12.0,1.0,2.0,13.0,9.0,0.0,1.0,0.05,0.0,1.0,1.0,10.0,1.0,0.0,6.0,1.0,1.0,1.0,76.17,7.41,4179.42,N
12.0,1.0,2.0,13.0,9.0,0.0,1.0,0.05,0.0,1.0,1.0,10.0,1.0,0.0,6.0,1.0,1.0,1.0,76.17,7.41,4179.42,N
12.0,1.0,2.0,13.0,9.0,0.0,1.0,0.05,0.0,1.0,1.0,10.0,1.0,0.0,6.0,1.0,0.0,0.0,69.36,8.0,4439.07,N
12.0,1.0,2.0,13.0,9.0,0.0,1.0,0.05,0.0,1.0,1.0,10.0,1.0,0.0,6.0,1.0,1.0,1.0,76.17,7.41,4179.42,N
12.0,1.0,2.0,13.0,9.0,0.0,1.0,0.05,0.0,1.0,1.0,10.0,1.0,0.0,6.0,1.0,0.0,0.0,69.36,8.0,4439.07,N
12.0,1.0,2.0,13.0,9.0,0.0,1.0,0.05,0.0,1.0,1.0,10.0,1.0,0.0,6.0,1.0,1.0,1.0,76.17,7.41,4179.42,N
12.0,1.0,2.0,13.0,9.0,0.0,1.0,0.05,0.0,1.0,1.0,10.0,1.0,0.0,6.0,1.0,0.0,0.0,69.36,8.0,4439.07,N
12.0,1.0,2.0,13.0,9.0,0.0,1.0,0.05,0.0,1.0,1.0,10.0,1.0,0.0,6.0,1.0,0.0,0.0,69.36,8.0,4439.07,N
12.0,1.0,2.0,13.0,9.0,0.0,1.0,0.05,0.0,1.0,1.0,10.0,1.0,0.0,6.0,1.0,0.0,0.0,69.36,8.0,4439.07,N
12.0,1.0,2.0,13.0,9.0,0.0,1.0,0.05,0.0,1.0,1.0,10.0,1.0,0.0,6.0,1.0,0.0,0.0,69.36,8.0,4439.07,N
12.0,1.0,2.0,13.0,9.0,0.0,1.0,0.05,0.0,1.0,1.0,10.0,1.0,0.0,6.0,1.0,0.0,0.0,69.36,8.0,4439.07,N
12.0,1.0,2.0,13.0,9.0,0.0,1.0,0.05,0.0,1.0,1.0,10.0,1.0,0.0,6.0,1.0,1.0,1.0,76.17,7.41,4179.42,N
12.0,1.0,2.0,13.0,9.0,0.0,1.0,0.05,0.0,1.0,1.0,10.0,1.0,0.0,6.0,1.0,0.0,0.0,69.36,8.0,4439.07,N
12.0,1.0,2.0,13.0,9.0,0.0,1.0,0.05,0.0,1.0,1.0,10.0,1.0,0.0,6.0,1.0,1.0,1.0,76.17,7.41,4179.42,N
12.0,1.0,2.0,13.0,9.0,0.0,1.0,0.05,0.0,1.0,1.0,10.0,1.0,0.0,6.0,1.0,1.0,1.0,76.17,7.41,4179.42,N
12.0,1.0,2.0,13.0,9.0,0.0,1.0,0.05,0.0,1.0,1.0,10.0,1.0,0.0,6.0,1.0,1.0,1.0,76.17,7.41,4179.42,N
12.0,1.0,2.0,13.0,9.0,0.0,1.0,0.05,0.0,1.0,1.0,10.0,1.0,0.0,6.0,1.0,1.0,1.0,76.17,7.41,4179.42,N
12.0,1.0,2.0,13.0,9.0,0.0,1.0,0.05,0.0,1.0,1.0,10.0,1.0,0.0,6.0,1.0,0.0,0.0,69.36,8.0,4439.07,N
12.0,1.0,2.0,13.0,9.0,0.0,1.0,0.05,0.0,1.0,1.0,10.0,1.0,0.0,6.0,1.0,1.0,1.0,76.17,7.41,4179.42,N
12.0,1.0,2.0,13.0,9.0,0.0,1.0,0.05,0.0,1.0,1.0,10.0,1.0,0.0,6.0,1.0,0.0,0.0,69.36,8.0,4439.07,N
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.67,2.0,2.0,1.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,8.1,3.33,90.0,N
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.67,2.0,2.0,1.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,8.1,3.33,90.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,21.25,2.4,122.4,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,21.25,2.4,122.4,N
1.0,1.0,1.0,0.0,17.0,0.0,1.0,0.1,0.0,1.0,1.0,10.0,1.0,0.0,10.0,0.0,0.0,0.0,43.56,6.92,2088.02,N
1.0,1.0,1.0,0.0,17.0,0.0,1.0,0.1,0.0,1.0,1.0,10.0,1.0,0.0,10.0,0.0,1.0,1.0,43.56,6.92,2088.02,N
0.0,5.0,0.0,0.0,0.0,8.0,3.0,0.27,4.0,1.0,0.0,8.0,3.0,1.0,11.0,0.0,0.0,0.0,10.66,7.5,599.66,N
0.0,5.0,0.0,0.0,0.0,8.0,3.0,0.27,4.0,1.0,0.0,8.0,3.0,1.0,11.0,0.0,2.0,0.0,10.66,7.5,599.66,N
14.0,29.0,11.0,3.0,8.0,46.0,16.0,0.19,20.0,9.0,0.0,66.0,13.0,0.0,81.0,0.0,0.0,0.0,34.25,60.91,127060.67,N
14.0,29.0,11.0,3.0,8.0,46.0,16.0,0.19,20.0,9.0,0.0,66.0,13.0,0.0,81.0,0.0,11.0,0.0,34.25,60.91,127060.67,N
1.0,3.0,2.0,0.0,1.0,4.0,2.0,0.2,2.0,2.0,1.0,7.0,1.0,0.0,10.0,0.0,2.0,1.0,14.14,10.56,1577.39,N
1.0,3.0,2.0,0.0,1.0,4.0,2.0,0.2,2.0,2.0,1.0,7.0,1.0,0.0,10.0,0.0,0.0,0.0,14.14,10.56,1577.39,N
2.0,3.0,3.0,0.0,1.0,4.0,2.0,0.18,2.0,2.0,1.0,8.0,1.0,0.0,11.0,0.0,0.0,0.0,18.83,9.0,1525.13,N
2.0,3.0,3.0,0.0,1.0,4.0,2.0,0.18,2.0,2.0,1.0,8.0,1.0,0.0,11.0,0.0,2.0,1.0,18.83,9.0,1525.13,N
1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.2,0.0,1.0,1.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,18.98,2.92,161.44,N
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,7.74,1.5,17.41,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
42.0,1.0,0.0,38.0,75.0,0.0,1.0,0.02,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,142.01,9.77,13558.89,N
42.0,1.0,0.0,38.0,75.0,0.0,1.0,0.02,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,142.01,9.77,13558.89,N
42.0,1.0,0.0,38.0,75.0,0.0,1.0,0.02,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,142.01,9.77,13558.89,N
42.0,1.0,0.0,38.0,75.0,0.0,1.0,0.02,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,142.01,9.77,13558.89,N
42.0,1.0,0.0,38.0,75.0,0.0,1.0,0.02,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,142.01,9.77,13558.89,N
42.0,1.0,0.0,38.0,75.0,0.0,1.0,0.02,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,142.01,9.77,13558.89,N
42.0,1.0,0.0,38.0,75.0,0.0,1.0,0.02,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,142.01,9.77,13558.89,N
42.0,1.0,0.0,38.0,75.0,0.0,1.0,0.02,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,142.01,9.77,13558.89,N
42.0,1.0,0.0,38.0,75.0,0.0,1.0,0.02,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,142.01,9.77,13558.89,N
42.0,1.0,0.0,38.0,75.0,0.0,1.0,0.02,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,142.01,9.77,13558.89,N
42.0,1.0,0.0,38.0,75.0,0.0,1.0,0.02,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,142.01,9.77,13558.89,N
42.0,1.0,0.0,38.0,75.0,0.0,1.0,0.02,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,142.01,9.77,13558.89,N
42.0,1.0,0.0,38.0,75.0,0.0,1.0,0.02,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,142.01,9.77,13558.89,N
42.0,1.0,0.0,38.0,75.0,0.0,1.0,0.02,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,142.01,9.77,13558.89,N
42.0,1.0,0.0,38.0,75.0,0.0,1.0,0.02,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,142.01,9.77,13558.89,N
42.0,1.0,0.0,38.0,75.0,0.0,1.0,0.02,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,142.01,9.77,13558.89,N
42.0,1.0,0.0,38.0,75.0,0.0,1.0,0.02,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,142.01,9.77,13558.89,N
42.0,1.0,0.0,38.0,75.0,0.0,1.0,0.02,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,142.01,9.77,13558.89,N
42.0,1.0,0.0,38.0,75.0,0.0,1.0,0.02,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,142.01,9.77,13558.89,N
42.0,1.0,0.0,38.0,75.0,0.0,1.0,0.02,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,142.01,9.77,13558.89,N
2.0,3.0,1.0,0.0,0.0,4.0,2.0,0.33,2.0,1.0,0.0,6.0,1.0,0.0,6.0,1.0,1.0,0.0,10.15,9.0,822.39,N
2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.14,0.0,1.0,1.0,3.0,1.0,0.0,6.0,1.0,1.0,1.0,14.47,6.75,659.29,N
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,12.68,2.5,79.25,N
2.0,5.0,3.0,0.0,0.0,8.0,3.0,0.27,4.0,2.0,0.0,12.0,1.0,0.0,11.0,1.0,1.0,0.0,16.47,12.0,2371.85,N
4.0,5.0,3.0,1.0,1.0,8.0,3.0,0.21,4.0,3.0,1.0,12.0,1.0,0.0,13.0,1.0,1.0,0.0,19.9,13.64,3701.1,N
4.0,5.0,3.0,1.0,1.0,8.0,3.0,0.21,4.0,3.0,1.0,12.0,1.0,0.0,13.0,1.0,1.0,0.0,19.9,13.64,3701.1,N
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,13.29,3.0,119.59,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,2.0,1.0,0.0,5.0,3.0,1.0,1.0,13.8,6.67,613.33,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
7.0,13.0,8.0,1.0,4.0,24.0,7.0,0.19,12.0,5.0,0.0,31.0,1.0,0.0,35.0,0.0,4.0,0.0,60.13,9.98,5986.96,N
0.0,3.0,2.0,0.0,0.0,4.0,1.0,0.13,2.0,1.0,1.0,9.0,1.0,0.0,8.0,0.0,1.0,1.0,13.83,8.57,1016.03,N
