@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute Defective {Y,N}

@data
10.0,27.0,0.0,4.0,7.0,34.0,14.0,0.48,8.0,4.25,1.0,0.07,35.0,14.0,1.0,25.0,0.0,46.65,17.11,N
19.0,59.0,3.0,0.0,31.0,116.0,30.0,0.15,58.0,2.0,3.0,0.1,110.0,1.0,0.0,206.0,4.0,239.03,36.2,N
19.0,59.0,3.0,0.0,29.0,116.0,30.0,0.14,58.0,2.0,3.0,0.1,110.0,1.0,0.0,208.0,4.0,242.69,36.29,N
16.0,87.0,5.0,0.0,35.0,154.0,44.0,0.17,68.0,2.26,14.0,0.32,169.0,13.0,0.28,255.0,4.0,249.73,43.13,N
16.0,57.0,4.0,0.0,35.0,112.0,29.0,0.14,56.0,2.0,2.0,0.07,111.0,1.0,0.0,209.0,4.0,233.67,37.57,N
12.0,17.0,4.0,0.0,28.0,32.0,9.0,0.07,16.0,2.0,2.0,0.22,44.0,1.0,0.0,137.0,4.0,154.38,37.66,N
1.0,9.0,3.0,0.0,0.0,14.0,5.0,0.24,6.0,2.33,3.0,0.6,23.0,5.0,1.0,21.0,2.0,24.76,24.5,N
1.0,5.0,3.0,0.0,0.0,8.0,3.0,0.25,4.0,2.0,3.0,1.0,11.0,1.0,0.0,12.0,2.0,18.39,19.2,N
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,7.0,1.0,0.0,8.0,2.0,14.6,11.59,N
2.0,13.0,8.0,2.0,0.0,12.0,8.0,0.21,6.0,2.0,8.0,1.0,33.0,5.0,0.57,37.0,1.0,38.0,20.84,N
5.0,15.0,5.0,0.0,3.0,28.0,8.0,0.21,14.0,2.0,8.0,1.0,42.0,1.0,0.0,39.0,3.0,39.25,24.9,N
3.0,19.0,8.0,0.0,0.0,30.0,10.0,0.28,14.0,2.14,6.0,0.6,53.0,1.0,0.0,36.0,0.0,54.39,16.69,N
1.0,19.0,10.0,0.0,0.0,16.0,13.0,0.3,8.0,2.0,9.0,0.69,51.0,3.0,0.17,43.0,1.0,47.44,23.4,N
15.0,5.0,3.0,3.0,10.0,8.0,3.0,0.15,4.0,2.0,2.0,0.67,12.0,1.0,0.0,17.0,3.0,37.06,22.6,N
8.0,5.0,0.0,1.0,0.0,6.0,3.0,0.25,2.0,3.0,1.0,0.33,7.0,1.0,0.0,11.0,3.0,17.39,26.25,Y
14.0,9.0,1.0,3.0,0.0,14.0,5.0,0.21,6.0,2.33,4.0,0.8,18.0,3.0,0.5,21.0,0.0,56.3,11.0,N
29.0,21.0,2.0,10.0,11.0,38.0,11.0,0.27,18.0,2.11,3.0,0.27,42.0,1.0,0.0,31.0,0.0,51.67,21.46,N
16.0,11.0,1.0,2.0,6.0,16.0,6.0,0.3,6.0,2.67,2.0,0.33,19.0,5.0,0.8,18.0,5.0,25.18,18.0,N
8.0,3.0,2.0,1.0,0.0,4.0,2.0,0.18,2.0,2.0,2.0,1.0,7.0,1.0,0.0,10.0,4.0,26.99,6.97,N
27.0,15.0,9.0,5.0,29.0,28.0,8.0,0.2,12.0,2.33,7.0,0.88,41.0,1.0,0.0,35.0,1.0,61.99,27.4,Y
10.0,7.0,2.0,1.0,3.0,14.0,4.0,0.33,6.0,2.33,3.0,0.75,14.0,1.0,0.0,11.0,0.0,23.9,19.68,Y
26.0,13.0,7.0,5.0,26.0,24.0,7.0,0.18,10.0,2.4,7.0,1.0,33.0,1.0,0.0,33.0,1.0,60.18,27.5,Y
20.0,17.0,1.0,5.0,12.0,30.0,9.0,0.36,14.0,2.14,2.0,0.22,30.0,1.0,0.0,20.0,1.0,32.02,26.93,N
10.0,5.0,1.0,2.0,7.0,6.0,3.0,0.23,2.0,3.0,2.0,0.67,8.0,3.0,1.0,11.0,1.0,22.96,13.5,N
10.0,5.0,1.0,2.0,7.0,6.0,3.0,0.21,2.0,3.0,2.0,0.67,8.0,3.0,1.0,12.0,1.0,23.74,10.21,N
20.0,17.0,1.0,5.0,12.0,30.0,9.0,0.35,14.0,2.14,2.0,0.22,30.0,1.0,0.0,21.0,1.0,33.47,24.62,Y
35.0,7.0,5.0,4.0,57.0,12.0,4.0,0.09,6.0,2.0,2.0,0.5,25.0,1.0,0.0,42.0,1.0,77.69,36.83,Y
8.0,3.0,4.0,0.0,0.0,4.0,2.0,0.14,2.0,2.0,1.0,0.5,11.0,1.0,0.0,14.0,0.0,41.25,14.67,Y
4.0,3.0,1.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,2.0,1.0,6.0,1.0,0.0,7.0,2.0,10.34,8.1,N
6.0,5.0,1.0,1.0,0.0,8.0,3.0,0.21,4.0,2.0,1.0,0.33,11.0,1.0,0.0,13.0,3.0,18.91,10.45,N
2.0,3.0,0.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,6.0,1.0,0.0,5.0,2.0,6.5,6.0,N
11.0,29.0,2.0,4.0,2.0,54.0,15.0,0.29,26.0,2.08,2.0,0.13,60.0,8.0,0.5,48.0,2.0,16.05,54.0,N
9.0,25.0,10.0,0.0,1.0,48.0,13.0,0.28,24.0,2.0,9.0,0.69,62.0,8.0,0.58,47.0,2.0,57.88,31.53,N
7.0,52.0,14.0,20.0,2.0,48.0,37.0,0.31,24.0,2.0,17.0,0.46,132.0,1.0,0.0,100.0,3.0,62.85,77.19,N
1.0,9.0,3.0,0.0,0.0,14.0,5.0,0.45,6.0,2.33,3.0,0.6,21.0,3.0,0.5,11.0,3.0,25.83,12.0,N
1.0,15.0,3.0,3.0,0.0,28.0,8.0,0.22,14.0,2.0,4.0,0.5,36.0,1.0,0.0,34.0,3.0,23.86,46.0,N
1.0,15.0,4.0,0.0,0.0,26.0,8.0,0.5,12.0,2.17,5.0,0.63,34.0,3.0,0.29,16.0,3.0,29.0,17.43,N
6.0,13.0,4.0,3.0,0.0,24.0,7.0,0.21,12.0,2.0,4.0,0.57,31.0,1.0,0.0,30.0,3.0,34.65,30.14,N
2.0,11.0,4.0,1.0,0.0,20.0,6.0,0.33,10.0,2.0,5.0,0.83,26.0,3.0,0.4,17.0,2.0,36.89,9.89,N
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,6.0,1.0,0.0,12.0,2.0,16.65,4.67,N
1.0,13.0,2.0,0.0,0.0,22.0,7.0,0.26,10.0,2.2,3.0,0.43,24.0,1.0,0.0,27.0,2.0,18.92,19.63,N
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,5.0,1.0,0.0,7.0,1.0,14.51,4.2,N
11.0,9.0,12.0,0.0,4.0,20.0,5.0,0.1,10.0,2.0,5.0,1.0,32.0,1.0,0.0,48.0,0.0,59.96,20.2,N
4.0,3.0,3.0,0.0,0.0,4.0,2.0,0.12,2.0,2.0,2.0,1.0,9.0,1.0,0.0,17.0,1.0,27.97,23.08,N
1.0,5.0,0.0,0.0,0.0,8.0,3.0,0.18,4.0,2.0,1.0,0.33,12.0,1.0,0.0,17.0,1.0,21.5,7.15,N
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,1.0,0.5,7.0,1.0,0.0,8.0,1.0,17.2,6.67,N
0.0,11.0,1.0,0.0,0.0,8.0,8.0,0.47,4.0,2.0,1.0,0.13,22.0,1.0,0.0,17.0,2.0,16.16,19.2,N
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.12,2.0,2.0,1.0,0.5,6.0,1.0,0.0,17.0,4.0,19.85,16.82,N
8.0,52.0,13.0,0.0,7.0,80.0,28.0,0.42,36.0,2.22,17.0,0.61,108.0,22.0,0.78,66.0,2.0,50.5,42.41,N
1.0,7.0,4.0,0.0,0.0,12.0,4.0,0.33,6.0,2.0,3.0,0.75,20.0,3.0,0.67,12.0,2.0,18.68,12.83,N
16.0,11.0,13.0,3.0,6.0,24.0,6.0,0.1,12.0,2.0,5.0,0.83,45.0,1.0,0.0,59.0,0.0,66.95,25.45,N
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,1.0,0.5,7.0,1.0,0.0,8.0,1.0,17.2,6.67,N
19.0,9.0,4.0,2.0,5.0,16.0,5.0,0.11,8.0,2.0,5.0,1.0,23.0,1.0,0.0,45.0,0.0,71.31,24.66,N
20.0,15.0,3.0,8.0,11.0,28.0,8.0,0.18,14.0,2.0,3.0,0.38,32.0,1.0,0.0,37.0,0.0,56.27,20.0,N
13.0,5.0,1.0,0.0,12.0,8.0,3.0,0.08,4.0,2.0,1.0,0.33,19.0,1.0,0.0,36.0,0.0,49.13,19.76,N
3.0,3.0,0.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,0.0,8.4,7.0,N
9.0,5.0,1.0,1.0,4.0,8.0,3.0,0.2,4.0,2.0,2.0,0.67,11.0,1.0,0.0,14.0,0.0,27.81,13.36,N
8.0,3.0,0.0,0.0,2.0,4.0,2.0,0.07,2.0,2.0,1.0,0.5,6.0,1.0,0.0,29.0,0.0,62.76,21.36,N
8.0,3.0,0.0,0.0,0.0,4.0,2.0,0.13,2.0,2.0,1.0,0.5,7.0,1.0,0.0,16.0,0.0,39.81,13.88,N
6.0,3.0,0.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,7.0,1.0,0.0,12.0,0.0,26.25,13.67,N
6.0,3.0,0.0,0.0,1.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,7.0,1.0,0.0,12.0,0.0,29.04,8.92,N
6.0,5.0,0.0,1.0,2.0,8.0,3.0,0.14,4.0,2.0,1.0,0.33,13.0,1.0,0.0,20.0,0.0,51.47,13.89,N
28.0,7.0,16.0,3.0,15.0,12.0,4.0,0.11,6.0,2.0,3.0,0.75,30.0,1.0,0.0,34.0,0.0,88.1,8.83,N
25.0,29.0,3.0,2.0,11.0,50.0,15.0,0.23,22.0,2.27,3.0,0.2,64.0,8.0,0.5,64.0,0.0,95.22,32.39,N
21.0,19.0,3.0,6.0,10.0,32.0,10.0,0.2,14.0,2.29,5.0,0.5,39.0,3.0,0.22,45.0,0.0,59.99,23.54,N
32.0,37.0,12.0,6.0,21.0,58.0,19.0,0.21,22.0,2.64,10.0,0.53,79.0,13.0,0.67,85.0,0.0,103.85,30.93,N
15.0,3.0,4.0,1.0,2.0,4.0,2.0,0.2,2.0,2.0,2.0,1.0,8.0,1.0,0.0,9.0,0.0,21.15,4.5,N
13.0,3.0,2.0,0.0,11.0,4.0,2.0,0.06,2.0,2.0,1.0,0.5,15.0,1.0,0.0,33.0,0.0,56.88,16.48,N
12.0,11.0,4.0,2.0,3.0,12.0,6.0,0.29,4.0,3.0,4.0,0.67,20.0,5.0,0.8,19.0,0.0,28.9,10.82,N
13.0,11.0,1.0,4.0,8.0,20.0,6.0,0.2,10.0,2.0,2.0,0.33,23.0,1.0,0.0,26.0,1.0,56.04,22.34,N
16.0,13.0,1.0,6.0,11.0,20.0,7.0,0.24,8.0,2.5,3.0,0.43,22.0,6.0,0.83,23.0,0.0,36.88,23.03,N
16.0,13.0,3.0,0.0,10.0,24.0,7.0,0.17,12.0,2.0,4.0,0.57,29.0,1.0,0.0,41.0,2.0,59.59,22.8,N
33.0,33.0,6.0,6.0,23.0,58.0,17.0,0.24,26.0,2.23,9.0,0.53,74.0,5.0,0.25,65.0,0.0,93.54,34.45,Y
33.0,29.0,7.0,9.0,20.0,52.0,15.0,0.25,24.0,2.17,8.0,0.53,65.0,3.0,0.14,52.0,0.0,80.65,25.1,N
24.0,19.0,1.0,2.0,20.0,32.0,10.0,0.16,14.0,2.29,5.0,0.5,39.0,6.0,0.56,60.0,0.0,86.23,31.88,Y
13.0,13.0,1.0,4.0,8.0,24.0,7.0,0.22,12.0,2.0,3.0,0.43,27.0,1.0,0.0,28.0,3.0,34.49,37.44,N
18.0,19.0,2.0,3.0,9.0,30.0,10.0,0.31,12.0,2.5,5.0,0.5,32.0,7.0,0.67,29.0,0.0,53.13,18.65,N
9.0,9.0,2.0,1.0,4.0,14.0,5.0,0.23,6.0,2.33,4.0,0.8,20.0,3.0,0.5,21.0,0.0,45.13,14.93,N
34.0,39.0,3.0,10.0,27.0,60.0,20.0,0.27,22.0,2.73,5.0,0.25,70.0,18.0,0.89,64.0,3.0,44.71,96.49,N
15.0,15.0,2.0,2.0,12.0,22.0,8.0,0.31,8.0,2.75,3.0,0.38,24.0,5.0,0.57,24.0,1.0,29.28,26.67,N
7.0,7.0,1.0,2.0,3.0,10.0,4.0,0.31,4.0,2.5,2.0,0.5,11.0,1.0,0.0,11.0,0.0,19.24,17.68,N
7.0,5.0,1.0,2.0,2.0,8.0,3.0,0.25,4.0,2.0,2.0,0.67,9.0,1.0,0.0,10.0,0.0,17.16,15.82,N
13.0,15.0,3.0,1.0,5.0,24.0,8.0,0.21,10.0,2.4,6.0,0.75,34.0,5.0,0.57,38.0,0.0,59.63,25.26,N
11.0,9.0,1.0,2.0,6.0,14.0,5.0,0.19,6.0,2.33,3.0,0.6,20.0,4.0,0.75,25.0,0.0,33.97,22.5,N
4.0,3.0,0.0,1.0,1.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,5.0,1.0,0.0,6.0,2.0,14.14,5.25,N
17.0,13.0,2.0,5.0,8.0,22.0,7.0,0.23,10.0,2.2,3.0,0.43,26.0,6.0,0.83,26.0,3.0,43.02,27.35,N
10.0,9.0,2.0,1.0,6.0,12.0,5.0,0.26,4.0,3.0,3.0,0.6,17.0,5.0,1.0,18.0,0.0,36.97,15.36,N
18.0,15.0,4.0,2.0,6.0,26.0,8.0,0.17,12.0,2.17,7.0,0.88,37.0,3.0,0.29,45.0,0.0,63.61,27.76,N
18.0,17.0,5.0,6.0,11.0,32.0,9.0,0.23,16.0,2.0,6.0,0.67,35.0,1.0,0.0,33.0,0.0,48.39,35.46,N
9.0,7.0,3.0,3.0,6.0,12.0,4.0,0.31,6.0,2.0,4.0,1.0,14.0,1.0,0.0,10.0,0.0,29.06,6.54,N
6.0,3.0,2.0,1.0,1.0,4.0,2.0,0.13,2.0,2.0,2.0,1.0,10.0,1.0,0.0,14.0,0.0,23.73,21.92,N
24.0,15.0,4.0,7.0,14.0,26.0,8.0,0.13,12.0,2.17,7.0,0.88,37.0,4.0,0.43,54.0,0.0,75.27,22.24,N
3.0,9.0,0.0,1.0,9.0,14.0,5.0,0.26,6.0,2.33,1.0,0.2,16.0,4.0,0.75,18.0,4.0,30.88,8.25,N
9.0,9.0,1.0,5.0,12.0,10.0,5.0,0.29,2.0,5.0,2.0,0.4,14.0,5.0,1.0,12.0,1.0,24.99,11.61,Y
3.0,5.0,0.0,2.0,2.0,8.0,3.0,0.15,4.0,2.0,1.0,0.33,11.0,1.0,0.0,18.0,1.0,45.06,12.52,Y
4.0,13.0,4.0,1.0,4.0,16.0,7.0,0.23,4.0,4.0,2.0,0.29,22.0,6.0,0.83,29.0,1.0,62.47,19.9,Y
2.0,3.0,0.0,1.0,3.0,4.0,2.0,0.25,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,1.0,9.86,6.67,N
14.0,11.0,4.0,6.0,12.0,20.0,6.0,0.24,10.0,2.0,6.0,1.0,22.0,1.0,0.0,19.0,1.0,58.69,11.32,N
14.0,10.0,1.0,2.0,3.0,6.0,7.0,0.23,2.0,3.0,2.0,0.29,20.0,3.0,0.33,28.0,0.0,29.63,16.28,N
14.0,9.0,2.0,2.0,11.0,16.0,5.0,0.19,8.0,2.0,2.0,0.4,18.0,1.0,0.0,24.0,2.0,36.88,24.87,N
6.0,5.0,1.0,0.0,1.0,6.0,3.0,0.25,2.0,3.0,2.0,0.67,9.0,3.0,1.0,12.0,0.0,20.31,10.77,N
9.0,7.0,2.0,0.0,3.0,10.0,4.0,0.24,4.0,2.5,3.0,0.75,13.0,3.0,0.67,17.0,0.0,29.9,16.61,N
10.0,15.0,2.0,3.0,9.0,24.0,8.0,0.31,10.0,2.4,4.0,0.5,26.0,1.0,0.0,23.0,1.0,40.2,22.79,N
7.0,9.0,2.0,3.0,4.0,16.0,5.0,0.19,8.0,2.0,4.0,0.8,20.0,1.0,0.0,24.0,2.0,24.93,20.24,N
4.0,7.0,3.0,0.0,1.0,12.0,4.0,0.25,6.0,2.0,4.0,1.0,14.0,1.0,0.0,16.0,0.0,25.4,12.79,N
19.0,27.0,3.0,3.0,17.0,40.0,14.0,0.42,14.0,2.86,5.0,0.36,40.0,6.0,0.38,30.0,1.0,39.94,25.45,N
9.0,5.0,2.0,2.0,6.0,8.0,3.0,0.2,4.0,2.0,2.0,0.67,10.0,3.0,1.0,13.0,1.0,27.86,14.03,Y
3.0,3.0,1.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,1.0,0.5,6.0,1.0,0.0,8.0,3.0,24.33,8.4,N
6.0,3.0,0.0,0.0,2.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,6.0,1.0,0.0,12.0,1.0,26.46,9.23,N
6.0,3.0,0.0,0.0,4.0,4.0,2.0,0.2,2.0,2.0,1.0,0.5,6.0,1.0,0.0,10.0,1.0,26.09,6.67,N
6.0,3.0,0.0,0.0,3.0,4.0,2.0,0.2,2.0,2.0,1.0,0.5,6.0,1.0,0.0,10.0,1.0,20.54,7.7,N
4.0,3.0,0.0,0.0,2.0,4.0,2.0,0.25,2.0,2.0,1.0,0.5,6.0,1.0,0.0,8.0,1.0,17.13,4.67,N
4.0,3.0,0.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,7.0,1.0,0.0,7.0,0.0,13.74,10.63,N
4.0,5.0,0.0,2.0,1.0,8.0,3.0,0.33,4.0,2.0,1.0,0.33,9.0,3.0,1.0,7.0,2.0,14.31,8.57,N
3.0,3.0,0.0,0.0,1.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,6.0,1.0,0.0,5.0,2.0,10.41,6.4,N
6.0,3.0,0.0,0.0,4.0,4.0,2.0,0.2,2.0,2.0,1.0,0.5,6.0,1.0,0.0,10.0,2.0,24.53,5.91,N
6.0,13.0,3.0,0.0,0.0,24.0,7.0,0.37,12.0,2.0,4.0,0.57,32.0,1.0,0.0,19.0,0.0,32.59,13.12,N
3.0,3.0,0.0,1.0,6.0,4.0,2.0,0.14,2.0,2.0,1.0,0.5,7.0,1.0,0.0,13.0,1.0,22.92,11.0,N
1.0,9.0,2.0,0.0,3.0,14.0,5.0,0.29,6.0,2.33,4.0,0.8,15.0,5.0,1.0,17.0,3.0,25.03,8.36,N
5.0,9.0,2.0,1.0,19.0,16.0,5.0,0.25,8.0,2.0,4.0,0.8,17.0,1.0,0.0,19.0,0.0,20.51,12.8,N
14.0,11.0,4.0,3.0,0.0,20.0,6.0,0.23,10.0,2.0,3.0,0.5,26.0,1.0,0.0,23.0,1.0,41.87,14.17,N
6.0,3.0,1.0,1.0,3.0,4.0,2.0,0.5,2.0,2.0,2.0,1.0,5.0,1.0,0.0,3.0,1.0,12.18,3.0,N
16.0,19.0,6.0,5.0,12.0,24.0,11.0,0.28,10.0,2.4,9.0,0.82,37.0,3.0,0.2,34.0,2.0,38.45,22.91,N
21.0,17.0,2.0,3.0,12.0,20.0,10.0,0.26,8.0,2.5,3.0,0.3,31.0,3.0,0.22,36.0,5.0,31.44,19.3,N
6.0,3.0,6.0,1.0,0.0,4.0,2.0,0.18,2.0,2.0,2.0,1.0,10.0,1.0,0.0,10.0,1.0,31.9,6.9,Y
8.0,3.0,3.0,1.0,1.0,4.0,2.0,0.2,2.0,2.0,2.0,1.0,7.0,1.0,0.0,9.0,2.0,24.89,7.0,N
12.0,11.0,5.0,0.0,6.0,16.0,6.0,0.25,6.0,2.67,4.0,0.67,20.0,5.0,0.8,24.0,1.0,34.84,19.8,N
19.0,5.0,6.0,2.0,13.0,8.0,3.0,0.1,4.0,2.0,2.0,0.67,15.0,1.0,0.0,27.0,3.0,33.66,44.54,Y
18.0,11.0,5.0,0.0,4.0,16.0,6.0,0.32,6.0,2.67,6.0,1.0,27.0,5.0,0.8,19.0,2.0,28.88,30.38,Y
9.0,5.0,3.0,2.0,0.0,8.0,3.0,0.27,4.0,2.0,3.0,1.0,11.0,1.0,0.0,9.0,3.0,44.41,4.71,N
15.0,5.0,4.0,1.0,25.0,8.0,3.0,0.2,4.0,2.0,3.0,1.0,11.0,1.0,0.0,14.0,1.0,49.71,9.92,N
28.0,15.0,11.0,6.0,27.0,28.0,8.0,0.2,14.0,2.0,8.0,1.0,38.0,1.0,0.0,35.0,0.0,122.69,12.57,Y
8.0,5.0,1.0,2.0,3.0,8.0,3.0,0.38,4.0,2.0,2.0,0.67,9.0,1.0,0.0,6.0,0.0,12.89,11.0,N
8.0,3.0,1.0,2.0,0.0,4.0,2.0,0.17,2.0,2.0,2.0,1.0,6.0,1.0,0.0,10.0,1.0,21.48,7.79,N
10.0,5.0,6.0,0.0,12.0,8.0,3.0,0.13,4.0,2.0,3.0,1.0,14.0,1.0,0.0,24.0,1.0,52.14,12.54,N
5.0,1.0,3.0,0.0,9.0,16.0,1.0,0.05,8.0,2.0,1.0,1.0,8.0,1.0,0.0,19.0,1.0,69.53,16.72,N
4.0,3.0,1.0,1.0,9.0,4.0,2.0,0.29,2.0,2.0,2.0,1.0,5.0,1.0,0.0,6.0,1.0,15.02,5.71,N
11.0,3.0,6.0,2.0,8.0,4.0,2.0,0.14,2.0,2.0,2.0,1.0,10.0,1.0,0.0,12.0,1.0,40.92,6.47,N
5.0,3.0,3.0,1.0,5.0,4.0,2.0,0.2,2.0,2.0,2.0,1.0,8.0,1.0,0.0,9.0,1.0,19.66,7.15,N
5.0,3.0,2.0,1.0,6.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,8.0,1.0,0.0,8.0,0.0,19.72,4.0,N
6.0,3.0,6.0,2.0,9.0,4.0,2.0,0.17,2.0,2.0,2.0,1.0,11.0,1.0,0.0,10.0,0.0,40.52,5.75,Y
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,2.0,1.0,6.0,1.0,0.0,4.0,1.0,9.51,3.0,N
12.0,7.0,0.0,0.0,19.0,10.0,4.0,0.07,4.0,2.5,1.0,0.25,11.0,1.0,0.0,59.0,4.0,98.29,21.87,N
6.0,5.0,2.0,0.0,11.0,8.0,3.0,0.06,4.0,2.0,1.0,0.33,14.0,1.0,0.0,49.0,3.0,47.82,55.0,N
6.0,5.0,2.0,0.0,11.0,8.0,3.0,0.07,4.0,2.0,1.0,0.33,14.0,1.0,0.0,43.0,3.0,51.66,44.29,N
19.0,7.0,2.0,4.0,0.0,12.0,4.0,0.17,6.0,2.0,3.0,0.75,16.0,1.0,0.0,20.0,1.0,34.63,21.2,N
21.0,15.0,1.0,5.0,0.0,26.0,8.0,0.27,12.0,2.17,3.0,0.38,30.0,3.0,0.29,25.0,1.0,31.29,24.39,N
12.0,5.0,3.0,2.0,8.0,8.0,3.0,0.23,4.0,2.0,2.0,0.67,13.0,1.0,0.0,11.0,2.0,31.59,11.45,N
9.0,3.0,2.0,1.0,7.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,7.0,1.0,0.0,7.0,1.0,24.81,8.5,N
13.0,7.0,0.0,3.0,0.0,12.0,4.0,0.31,6.0,2.0,1.0,0.25,12.0,1.0,0.0,10.0,2.0,22.96,13.59,N
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,2.0,1.0,6.0,1.0,0.0,4.0,1.0,12.17,8.4,N
1.0,11.0,1.0,0.0,1.0,20.0,6.0,0.43,10.0,2.0,2.0,0.33,21.0,4.0,0.6,14.0,3.0,16.12,22.73,N
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,2.0,1.0,7.0,1.0,0.0,7.0,1.0,8.41,10.13,N
1.0,3.0,2.0,0.0,2.0,4.0,2.0,0.29,2.0,2.0,2.0,1.0,8.0,1.0,0.0,7.0,0.0,15.23,5.0,N
0.0,9.0,5.0,0.0,0.0,16.0,5.0,0.29,8.0,2.0,4.0,0.8,20.0,1.0,0.0,17.0,1.0,24.55,23.68,N
12.0,11.0,0.0,0.0,58.0,20.0,6.0,0.03,10.0,2.0,1.0,0.17,21.0,1.0,0.0,195.0,4.0,355.66,18.58,N
7.0,5.0,1.0,0.0,8.0,8.0,3.0,0.07,4.0,2.0,1.0,0.33,11.0,1.0,0.0,46.0,4.0,99.6,16.93,N
7.0,5.0,1.0,0.0,8.0,8.0,3.0,0.07,4.0,2.0,1.0,0.33,11.0,1.0,0.0,46.0,4.0,99.6,16.93,N
7.0,5.0,1.0,0.0,8.0,8.0,3.0,0.07,4.0,2.0,1.0,0.33,11.0,1.0,0.0,46.0,4.0,99.6,16.93,N
7.0,5.0,1.0,0.0,8.0,8.0,3.0,0.07,4.0,2.0,1.0,0.33,11.0,1.0,0.0,46.0,4.0,99.6,16.93,N
7.0,5.0,1.0,0.0,8.0,8.0,3.0,0.07,4.0,2.0,1.0,0.33,11.0,1.0,0.0,46.0,4.0,99.6,16.93,N
7.0,5.0,1.0,0.0,8.0,8.0,3.0,0.07,4.0,2.0,1.0,0.33,11.0,1.0,0.0,46.0,4.0,99.6,16.93,N
4.0,3.0,1.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,2.0,1.0,7.0,1.0,0.0,7.0,4.0,15.32,11.0,N
6.0,3.0,1.0,1.0,0.0,4.0,2.0,0.2,2.0,2.0,2.0,1.0,7.0,1.0,0.0,9.0,4.0,16.01,13.0,N
3.0,3.0,1.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,2.0,1.0,7.0,1.0,0.0,4.0,1.0,10.13,7.5,N
2.0,7.0,2.0,0.0,0.0,8.0,4.0,0.31,4.0,2.0,3.0,0.75,15.0,1.0,0.0,13.0,0.0,14.24,12.75,N
1.0,3.0,2.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,7.0,1.0,0.0,6.0,2.0,15.9,6.43,N
1.0,7.0,1.0,0.0,0.0,12.0,4.0,0.31,6.0,2.0,2.0,0.5,15.0,3.0,0.67,13.0,4.0,15.39,20.17,N
1.0,11.0,1.0,1.0,0.0,16.0,6.0,0.29,6.0,2.67,2.0,0.33,17.0,6.0,1.0,20.0,3.0,21.74,20.19,N
6.0,9.0,2.0,1.0,0.0,16.0,5.0,0.56,8.0,2.0,3.0,0.6,16.0,1.0,0.0,8.0,2.0,19.89,13.0,N
4.0,5.0,1.0,0.0,0.0,8.0,3.0,0.33,4.0,2.0,2.0,0.67,8.0,1.0,0.0,9.0,2.0,23.64,9.31,N
6.0,5.0,1.0,1.0,3.0,8.0,3.0,0.5,4.0,2.0,2.0,0.67,9.0,1.0,0.0,5.0,2.0,12.29,11.25,N
3.0,3.0,0.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,5.0,1.0,0.0,5.0,0.0,12.24,9.33,N
